city,lat,lng,country,iso2,admin_name,capital,population,population_proper,x,y,z,cluster
Cowra,-0.2894329755996966,0.3685186410766523,Australia,AU,New South Wales,,-0.0557262140833201,-0.0512168680406799,-0.43155939058674325,-0.826627658737333,-0.0005724362379119002,0
Hamilton,-0.9403867622766624,-0.3329934259673701,Australia,AU,Victoria,,-0.0560758536635121,-0.051599917726648,-0.3579181625592929,-0.6746208950402147,-1.3278515831336688,0
Gunnedah,0.184707463247822,0.5367057656715963,Australia,AU,New South Wales,,-0.0570501302465191,-0.0526672921324916,-0.08824088875704393,-0.07563595097337512,0.6739708396448195,1
Mount Evelyn,-0.9487003483134048,0.0226269569376307,Australia,AU,Victoria,,-0.0571444150771327,-0.0527705864298313,-0.46851584692757453,-0.9942819881020629,-1.0251309399221218,0
Andergrove,1.826407925095508,0.4243134151069561,Australia,AU,Queensland,,-0.0582561903714511,-0.0539885983526287,0.28892677787947807,1.2056253898339928,2.371206645357198,1
Moree,0.4343977062753569,0.4928051445299928,Australia,AU,New South Wales,,-0.0586804721092122,-0.0544534226906573,-0.025242887750479746,0.14385206372485618,0.9085382636754162,1
Benalla,-0.7439533514005026,0.0858370909393985,Australia,AU,Victoria,,-0.0587315430591279,-0.054509373768383,-0.44714263142740424,-0.9018399019797461,-0.7457944714014756,0
Currumbin,0.651714845275815,0.8767348788930048,Australia,AU,Queensland,,-0.059426893684903,-0.0552711692112633,-0.09635400147498595,-0.03870627002753887,1.482914845018343,1
Wollert,-0.9177239267405016,-0.0143759005837923,Australia,AU,Victoria,,-0.0596665342960459,-0.0555337088836684,-0.4551063942851689,-0.9376798080462722,-1.0238024761068951,0
Mittagong,-0.3944668215879062,0.557832147356678,Australia,AU,New South Wales,,-0.0599061749071887,-0.0697065472644869,-0.5276675110854718,-1.0631200726232595,0.050146544938820745,0
Kelso,-0.2229741688219737,0.4686365638822602,Australia,AU,New South Wales,,-0.0600279594800646,-0.0559296703568039,-0.4549578570517316,-0.8645755720051606,0.15974220657949648,0
Yanchep,0.0877211685431796,-3.11984837638255,Australia,AU,Western Australia,,-0.0604208129409545,-0.056360063262386,1.5792492043892987,4.20443502272125,-2.621972352179713,3
Bentley,0.0127326224917596,-3.08921512293918,Australia,AU,Western Australia,,-0.0607586669173198,-0.0567302011611866,1.553683765532291,4.123619675763015,-2.677152595832154,3
Moe,-1.0133634205071902,0.1160583799399101,Australia,AU,Victoria,,-0.0607743810557554,-0.0567474168774099,-0.5163548076219135,-1.121084197697372,-1.0140851684256504,0
Ayr,2.0789247873755348,0.2363519972547725,Australia,AU,Queensland,,-0.0609315224401114,-0.0569195740396428,0.3941258734253233,1.5551589670271828,2.4824881177142006,1
Moranbah,1.6753500668078896,0.3046641524334891,Australia,AU,Queensland,,-0.0609433080439381,-0.0569324858268102,0.2886423020392556,1.2044234334124642,2.1009250938404223,1
Leeton,-0.4108113317361418,0.1301391133330199,Australia,AU,New South Wales,,-0.0613833039201347,-0.0574145258810622,-0.39485934183606103,-0.6996301605274851,-0.34263380311202984,0
Moss Vale,-0.4108113317361418,0.5491492044841089,Australia,AU,New South Wales,,-0.0615561594429263,-0.0576038987595183,-0.5212820054084044,-1.0699154008039242,0.024808428889724614,0
Wallan,-0.8877451354920062,-0.0196258064325325,Australia,AU,Victoria,,-0.0617879429848514,-0.0579266934387049,-0.45084006314314684,-0.9101008231385083,-0.9957037869504433,0
Springwood,-0.2692143343583378,0.5703284021234051,Australia,AU,New South Wales,,-0.0619647270422518,-0.0580515073813237,-0.4985573953512966,-0.986503487535689,0.1982564761337217,0
