city,lat,lng,country,iso2,admin_name,capital,population,population_proper,x,y,z,cluster
Goonellabah,0.5424743247530145,0.8607633343390813,Australia,AU,New South Wales,,-0.0445809613978735,-0.0390066213093158,-0.09542311847454531,1.3901738500044425,-0.317911492050072,1
Raymond Terrace,-0.1137170211270985,0.6945304000500063,Australia,AU,New South Wales,,-0.0448952441665854,-0.0393509356337815,-0.07574454569140023,0.5767469269404358,-0.8156675866019915,0
Leopold,-1.0161900397596828,-0.0744382037144824,Australia,AU,Victoria,,-0.0449188153742388,-0.0393767592081164,-0.043650119807182204,-1.079430380446569,-0.9561378363190286,0
Dalby,0.8137798914760812,0.6441017269677116,Australia,AU,Queensland,,-0.0452920261620842,-0.0397856324684194,-0.1028112298805287,1.4425784508513562,0.1752372274752097,1
Campbelltown,-0.331832264387085,0.5975603081154751,Australia,AU,New South Wales,,-0.0458930919572458,-0.04044413361396,-0.07048553054523728,0.2648353153358798,-0.9391386008040126,0
Colac,-1.0413136967627197,-0.167362593556321,Australia,AU,Victoria,,-0.0459677341148149,-0.0555853560323382,-0.055675791931826965,-1.1969672537015095,-0.8882410076116624,0
Muswellbrook,-0.0312296204705362,0.6041517392012207,Australia,AU,New South Wales,,-0.0466866559482434,-0.0425573627803681,-0.08159856488000743,0.5682163021842486,-0.6411119758058298,0
Esperance,-0.2965494052471478,-2.458814456647151,Australia,AU,Western Australia,,-0.0475470050275923,-0.0852996822337264,-0.0833514978602537,-2.741228511138369,2.173644915899225,3
Drouin,-1.006895450570604,0.0719253685997699,Australia,AU,Victoria,,-0.0485605669566882,-0.0433665014428624,-0.05165763188493968,-0.9248231657372299,-1.094190227631965,0
Rutherford,-0.1059853861129286,0.672094182700448,Australia,AU,New South Wales,,-0.0485723525605149,-0.0433794132300299,-0.08243002604455345,0.561906529061964,-0.7853345710858065,0
Nelson Bay,-0.1059853861129286,0.7375225867791511,Australia,AU,New South Wales,,-0.0488237787754845,-0.0436548646896024,-0.083403800305553,0.6269762354091828,-0.8512233372079318,0
Inverell,0.3817394523186282,0.6283731358031677,Australia,AU,New South Wales,,-0.0494523443129083,-0.0443434933385338,-0.09773882991285274,1.0000638468698042,-0.2469617240746729,1
Parkes,-0.1691686399921735,0.3267940372486104,Australia,AU,New South Wales,,-0.0504423350343509,-0.0454280834606007,-0.08124203675023124,0.1559602138815538,-0.5017324648957195,0
Somerville,-1.0223088390827255,0.0008350942294658,Australia,AU,Victoria,,-0.0507251895261916,-0.0457379663526198,-0.05455761563994753,-1.0108518118024745,-1.0382867189972818,0
Gracemere,1.437298844231795,0.5578321473566759,Australia,AU,Queensland,,-0.0508076887529785,-0.0458283488627921,-0.13007043323646633,1.9723247864627027,0.8939776218966798,1
Batemans Bay,-0.6036532734444292,0.5287199933946319,Australia,AU,New South Wales,,-0.0508901879797654,-0.0879422946740005,-0.10347691427213619,-0.07300340861064446,-1.1459750702361642,0
Nambour,0.9062934768929556,0.8228837319777281,Australia,AU,Queensland,,-0.0513105411829176,-0.0463792517819371,-0.11776876591612868,1.7115170687887646,0.08883270788190366,1
Swan Hill,-0.5413346325130046,-0.1710280207786815,Australia,AU,Victoria,,-0.0516405380900651,-0.0520733499227883,-0.07282320008799054,-0.706911938661702,-0.3777898444538238,0
Mareeba,2.509751442971624,0.0261550626790375,Australia,AU,Queensland,,-0.0517348229206787,-0.0468440761199658,-0.1584530529395031,2.502603462768654,2.5163860795526887,1
Corinda,0.763898375255624,0.8377567046840249,Australia,AU,Queensland,,-0.0519705349972126,-0.0471023118633151,-0.11497189476287045,1.5856509288182654,-0.07049626366106526,1
Samford,0.7832856578933081,0.8148662701282372,Australia,AU,Queensland,,-0.0523162460427957,-0.0911013786009731,-0.14955635902640416,1.5812945153212326,-0.028322225119300826,1
Mudgee,-0.0889425347376047,0.466692936767229,Australia,AU,New South Wales,,-0.0523476743196669,-0.0475154890526739,-0.08810810456747635,0.3742653433116795,-0.561331935733887,0
Casino,0.5369374764525443,0.8325913043620217,Australia,AU,New South Wales,,-0.052383031131147,-0.0475542244141763,-0.1091298556029325,1.3563452589890133,-0.29535967474463065,1
Portland,-1.040149794717576,-0.3770102422082415,Australia,AU,Victoria,,-0.0524380306156716,-0.0527275471392731,-0.05807156892188748,-1.4044671764555134,-0.6760100545289381,0
Kingston,-1.8122491571219583,0.2259683806565527,Australia,AU,Tasmania,,-0.054366941108641,-0.0497277085873659,-0.04013943929845577,-1.5672295215045566,-2.065781936228499,0
Kingaroy,0.921856509953738,0.7039527662815538,Australia,AU,Queensland,,-0.0544101549893389,-0.0514019369900802,-0.12412323281610413,1.6084274445008526,0.22426362312658937,1
Kangaroo Flat,-0.7852053653148189,-0.0970856848808925,Australia,AU,Victoria,,-0.0544258691277745,-0.0497922675232032,-0.06730157327321797,-0.8742455980624003,-0.6994485109180819,0
Bowen,2.005382805294508,0.3236778959500623,Australia,AU,Queensland,,-0.0544926542161258,-0.0498654343171521,-0.15124995717955525,2.300303498116789,1.7054856668709333,1
Young,-0.3695260634776761,0.3307235442420372,Australia,AU,New South Wales,,-0.0548147940540555,-0.0502183564997295,-0.08339105608582822,-0.03819649611201708,-0.7088910321549754,0
Cowra,-0.289432975599696,0.3685186410766502,Australia,AU,New South Wales,,-0.0557262140833201,-0.0512168680406799,-0.0876472833247805,0.07845928798466179,-0.6657874402542258,0
