city,x,y,country,iso2,admin_name,capital,z,population_proper,cluster
Kempsey,0.3266708495915392,0.5251809301821874,Australia,AU,New South Wales,,1.3115567929259553,-0.0924872437569475,1
Ulladulla,-0.7070559573709458,-0.742163112418524,Australia,AU,New South Wales,,-0.24127796011633776,-0.0287718780145735,0
Sale,-0.6914441024766892,-0.7059026100602265,Australia,AU,Victoria,,-0.47986732166691987,-0.0356796841491661,0
Echuca,-0.658079855116189,-0.6526481067848499,Australia,AU,Victoria,,-0.5578034489483097,-0.0340872303985124,0
Australind,2.58705897259312,2.922819020484248,Australia,AU,Western Australia,,-1.932503045281431,-0.0319524815868252,3
Broome,2.5432546219038397,3.0023277204977163,Australia,AU,Western Australia,,-1.2517369628889212,-0.0771308248857781,3
Port Hedland,2.5703049488003584,3.0385272076043455,Australia,AU,Western Australia,,-1.4938893095014893,-0.0765368826760748,3
Warragul,-0.6777495185760417,-0.6907658624414935,Australia,AU,Victoria,,-0.540380324596454,-0.0330844149285061,0
Port Pirie,-0.6359260470261096,-0.45916217084391037,Australia,AU,South Australia,,-0.8435474709955014,-0.0936880399635215,0
Barwon Heads,-0.6643882388909048,-0.668564200725261,Australia,AU,Victoria,,-0.616740874099277,-0.0335621510537022,0
Emerald,0.46389689611797064,0.6103106586566478,Australia,AU,Queensland,,1.231651688733548,-0.03376013179027,1
Ulverstone,-0.6938277056250938,-0.7211009986751798,Australia,AU,Tasmania,,-0.5947134875767872,-0.0338031710808282,0
Morwell,-0.6849487470252126,-0.6967970951901992,Australia,AU,Victoria,,-0.5177190908225406,-0.0352578991016957,0
Gisborne,-0.6836071047647518,-0.6407363021370147,Australia,AU,Victoria,,-0.5955435935591709,-0.0557962485560735,0
Port Augusta,-0.603606276685322,-0.47605291043580206,Australia,AU,South Australia,,-0.8421837156439113,-0.0662849236651092,0
Forster,-0.7205271877003927,-0.7394119639026028,Australia,AU,New South Wales,,-0.06414903016671696,-0.0353913209024261,0
Penrith,-0.7108970803967536,-0.7226785454063439,Australia,AU,New South Wales,,-0.19390753793729076,-0.0373065693322665,0
Torquay,-0.666600147478049,-0.6621793977672598,Australia,AU,Victoria,,-0.6289307671449597,-0.0374658147073319,0
Jimboomba,0.3921815713320518,0.4971992152853274,Australia,AU,Queensland,,1.3921831427266151,-0.0377111386635137,1
Lithgow,-0.7383717193952238,-0.6769423419795216,Australia,AU,New South Wales,,-0.2154796679530155,-0.0721425711100816,0
